,Country,Distance,Food Type,Monument,Price,Rank of Distance,Rating,Review Count
3100,AU,1726.1182367734789,Coffee & Tea,Sydney Harbor Bridge,1,36,4.5,45
3101,AU,2115.0070619761505,Restaurants,Sydney Harbor Bridge,1,41,4.0,103
3102,AU,1325.5705876622173,Cafes,Sydney Harbor Bridge,1,29,4.5,33
3103,AU,1345.4167700556059,Speakeasies,Sydney Harbor Bridge,3,30,4.0,42
3104,AU,3212.787084213601,Cafes,Sydney Harbor Bridge,2,50,4.5,99
3105,AU,1538.9992632304957,Italian,Sydney Harbor Bridge,2,35,3.5,149
3106,AU,855.6606556659204,Modern Australian,Sydney Harbor Bridge,2,18,5.0,16
3107,AU,1219.564434256574,Australian,Sydney Harbor Bridge,3,26,4.0,54
3108,AU,2028.4186871119953,Cocktail Bars,Sydney Harbor Bridge,2,39,5.0,36
3109,AU,1306.465581522564,Bars,Sydney Harbor Bridge,2,27,4.0,46
3110,AU,606.1909507162281,Cafes,Sydney Harbor Bridge,2,4,4.5,20
3111,AU,1363.7928341752433,Landmarks & Historical Buildings,Sydney Harbor Bridge,n/a,31,4.5,24
3112,AU,2179.28487769028,Parks,Sydney Harbor Bridge,n/a,42,4.5,58
3113,AU,3009.9284575912448,Thai,Sydney Harbor Bridge,2,49,4.0,116
3114,AU,813.6449130544448,Seafood,Sydney Harbor Bridge,3,16,3.5,45
3115,AU,1068.1341694786931,Indian,Sydney Harbor Bridge,3,21,4.0,37
3116,IT,776.7854563531484,Pizza,Sistine Chapel,2,16,4.5,385
3117,IT,195.09461910802952,Landmarks & Historical Buildings,Sistine Chapel,n/a,1,5.0,111
3118,IT,392.8816298046854,Pizza,Sistine Chapel,1,4,5.0,134
3119,IT,1419.0949166264627,Ice Cream & Frozen Yogurt,Sistine Chapel,1,26,4.5,387
3120,IT,1913.26821103714,Churches,Sistine Chapel,n/a,44,4.5,355
3121,IT,2396.2183328567958,Landmarks & Historical Buildings,Sistine Chapel,n/a,49,4.5,617
3122,IT,1375.8347086832348,Italian,Sistine Chapel,2,24,4.0,441
3123,IT,348.9366358477859,Pasta Shops,Sistine Chapel,1,2,4.5,108
3124,IT,630.2846316657398,Roman,Sistine Chapel,2,15,4.0,143
3125,IT,614.8357996343358,Wine Bars,Sistine Chapel,1,13,4.5,80
3126,IT,990.738010793993,Museums,Sistine Chapel,n/a,19,4.5,103
3127,IT,1937.6225286843353,Coffee & Tea,Sistine Chapel,1,45,4.5,234
3128,IT,425.5516273457687,Sandwiches,Sistine Chapel,1,6,4.5,85
3129,IT,1600.685864092419,Landmarks & Historical Buildings,Sistine Chapel,n/a,31,4.5,198
3130,IT,1826.676561729352,Italian,Sistine Chapel,2,40,4.5,239
3131,IT,1727.4609383244106,Pizza,Sistine Chapel,2,36,4.5,285
3132,IT,1615.9910007106096,Roman,Sistine Chapel,2,32,4.0,320
3133,IT,1433.5520347012332,Sandwiches,Sistine Chapel,1,27,4.5,120
3134,IT,1793.268132445375,Bars,Sistine Chapel,1,38,4.0,287
3135,IT,1508.0161055309566,Italian,Sistine Chapel,2,29,4.5,213
3136,IT,1180.799740130348,Italian,Sistine Chapel,2,21,4.5,79
3137,IT,543.2432880528781,Italian,Sistine Chapel,1,12,5.0,40
3138,IT,2270.8571996951114,Wine Bars,Sistine Chapel,2,48,5.0,90
3139,IT,626.2734025840821,Italian,Sistine Chapel,2,14,4.0,73
3140,IT,1794.870647896175,Salumerie,Sistine Chapel,2,39,4.5,95
3141,IT,1900.07205365205,Salumerie,Sistine Chapel,2,42,4.0,203
3142,IT,464.30342172507096,Breweries,Sistine Chapel,2,7,4.5,37
3143,IT,1623.9344128345097,Bakeries,Sistine Chapel,1,33,4.5,134
3144,IT,1757.0190848991283,Italian,Sistine Chapel,2,37,4.5,121
3145,IT,1954.8120591791906,Breweries,Sistine Chapel,2,46,4.0,194
3146,IT,1376.5042427538715,Wine Bars,Sistine Chapel,2,25,4.5,81
3147,IT,540.8642448426788,Juice Bars & Smoothies,Sistine Chapel,1,11,4.5,39
3148,IT,498.6646358346925,Pizza,Sistine Chapel,2,9,4.0,65
3149,IT,2531.9182726809904,Roman,Sistine Chapel,2,50,4.5,181
3150,IT,513.1584295092537,Italian,Sistine Chapel,2,10,4.5,45
3151,IT,1726.1409976675843,Pizza,Sistine Chapel,2,35,4.0,155
3152,IT,1706.8633851109907,Italian,Sistine Chapel,2,34,4.5,126
3153,IT,383.5499912298327,Roman,Sistine Chapel,2,3,4.5,38
3154,IT,1889.4206015362,Italian,Sistine Chapel,2,41,4.5,118
3155,IT,998.7182002022573,Landmarks & Historical Buildings,Sistine Chapel,n/a,20,5.0,29
3156,IT,2155.812158316717,Italian,Sistine Chapel,2,47,4.0,181
3157,IT,1905.9073443774575,Italian,Sistine Chapel,2,43,4.0,161
3158,IT,1216.8544415398214,Italian,Sistine Chapel,2,22,4.5,69
3159,IT,1570.0556809166912,Italian,Sistine Chapel,2,30,4.0,167
3160,IT,484.42256415983985,Pizza,Sistine Chapel,2,8,4.5,48
3161,IT,787.5384020130801,Italian,Sistine Chapel,2,17,4.0,50
3162,IT,1343.9812881248165,Pizza,Sistine Chapel,2,23,4.5,106
3163,IT,825.5912949627071,Breakfast & Brunch,Sistine Chapel,2,18,4.5,38
3164,IT,416.9659709956177,Italian,Sistine Chapel,2,5,4.0,48
3165,IT,1469.9599781236761,Roman,Sistine Chapel,2,28,4.5,56
3166,IT,564.2742676706911,Landmarks & Historical Buildings,Spanish Steps,n/a,12,4.5,617
3167,IT,474.3579330412686,Sandwiches,Spanish Steps,2,6,4.5,356
3168,IT,958.7865550172365,Churches,Spanish Steps,n/a,21,4.5,355
3169,IT,1917.8426614935206,Landmarks & Historical Buildings,Spanish Steps,n/a,44,4.5,784
3170,IT,428.7633686449935,Gluten-Free,Spanish Steps,3,5,4.5,178
3171,IT,498.23472795937715,Italian,Spanish Steps,2,7,4.0,399
3172,IT,851.7053599877728,Coffee & Tea,Spanish Steps,1,19,4.5,234
3173,IT,602.7055036052383,Wine Bars,Spanish Steps,2,13,5.0,90
3174,IT,1331.451526802037,Ice Cream & Frozen Yogurt,Spanish Steps,1,34,4.5,387
3175,IT,1030.6793119687766,Italian,Spanish Steps,3,22,4.5,220
3176,IT,1119.8616595502328,Landmarks & Historical Buildings,Spanish Steps,n/a,24,4.5,198
3177,IT,334.63396852872404,Italian,Spanish Steps,2,4,4.0,181
3178,IT,1053.720413975094,Bars,Spanish Steps,1,23,4.0,287
3179,IT,1814.2390886351693,Pizza,Spanish Steps,1,43,4.5,439
3180,IT,281.44426647476405,Italian,Spanish Steps,3,2,4.5,111
3181,IT,1251.9593438614907,Wine Bars,Spanish Steps,2,27,4.5,292
3182,IT,1255.0818561994524,Italian,Spanish Steps,2,28,4.0,441
3183,IT,809.0319216337859,Italian,Spanish Steps,2,18,4.5,121
3184,IT,1267.2919891566335,Pizza,Spanish Steps,1,29,4.5,160
3185,IT,552.6383841180724,Italian,Spanish Steps,2,11,4.0,146
3186,IT,1173.4185240511008,Italian,Spanish Steps,2,25,4.5,118
3187,IT,328.3797548735691,Bakeries,Spanish Steps,2,3,4.5,65
3188,IT,116.11528620276633,Cafes,Spanish Steps,2,1,4.0,113
3189,IT,1311.7616829018466,Italian,Spanish Steps,2,32,4.0,315
3190,IT,1432.192692712542,Roman,Spanish Steps,2,36,4.0,320
3191,IT,747.0904441437829,Landmarks & Historical Buildings,Spanish Steps,n/a,17,4.5,72
3192,IT,1704.1521409159238,Landmarks & Historical Buildings,Spanish Steps,n/a,41,4.5,186
3193,IT,1314.9138021937108,Sandwiches,Spanish Steps,1,33,4.5,120
3194,IT,1287.1770661424835,Italian,Spanish Steps,2,31,4.5,213
3195,IT,543.8174564388968,Italian,Spanish Steps,2,9,4.5,68
3196,IT,604.1687815824483,Roman,Spanish Steps,2,14,4.0,108
3197,IT,2097.753429671954,Sandwiches,Spanish Steps,1,47,4.5,161
3198,IT,499.29290432129136,Italian,Spanish Steps,3,8,4.5,67
3199,IT,2008.0912322245288,Pizza,Spanish Steps,2,45,4.5,285
3200,IT,604.2174725467203,Roman,Spanish Steps,2,15,4.0,93
3201,IT,2136.5899925034414,Italian,Spanish Steps,2,48,4.5,239
3202,IT,2202.9980911628913,Landmarks & Historical Buildings,Spanish Steps,n/a,49,5.0,111
3203,IT,1443.161588874588,Gelato,Spanish Steps,1,37,4.5,111
3204,IT,1492.406284310501,Salumerie,Spanish Steps,2,39,4.0,203
3205,IT,2287.5939502996453,Pizza,Spanish Steps,1,50,5.0,134
3206,IT,607.9316449568661,Seafood,Spanish Steps,2,16,4.0,75
3207,IT,1353.365065362095,Pizza,Spanish Steps,2,35,4.5,151
3208,IT,897.1331915184577,Parks,Spanish Steps,n/a,20,4.5,50
3209,IT,549.380545736908,Italian,Spanish Steps,2,10,4.5,74
3210,IT,1805.428125106788,Trattorie,Spanish Steps,2,42,4.0,298
3211,IT,2013.8893420067282,Roman,Spanish Steps,2,46,4.5,181
3212,IT,1546.4982485624996,Breweries,Spanish Steps,2,40,4.0,194
3213,IT,1282.242597940332,Italian,Spanish Steps,2,30,4.5,79
3214,IT,1201.4231401975183,Roman,Spanish Steps,2,26,4.5,56
3215,IT,1468.0194435396913,Bakeries,Spanish Steps,1,38,4.5,134
3216,IT,257.21343108172414,Italian,Bridge of Sighs,1,10,4.5,767
3217,IT,158.74567206172782,Napoletana,Bridge of Sighs,2,4,4.0,352
3218,IT,236.94071277180095,Landmarks & Historical Buildings,Bridge of Sighs,n/a,9,4.5,132
3219,IT,515.4484804207469,Italian,Bridge of Sighs,2,24,4.5,163
3220,IT,54.76514295786371,Museums,Bridge of Sighs,n/a,2,4.5,99
3221,IT,547.3632314452218,Pizza,Bridge of Sighs,2,26,4.5,149
3222,IT,366.4886751810568,Seafood,Bridge of Sighs,3,15,4.5,173
3223,IT,714.7798584712987,Landmarks & Historical Buildings,Bridge of Sighs,n/a,33,4.5,93
3224,IT,732.3332998895265,Pizza,Bridge of Sighs,1,34,4.5,129
3225,IT,211.44489750542834,Cafes,Bridge of Sighs,3,7,4.0,172
3226,IT,148.36593443769553,Seafood,Bridge of Sighs,2,3,4.0,120
3227,IT,1222.8808971017572,Italian,Bridge of Sighs,2,46,4.5,172
3228,IT,469.68028660562993,Italian,Bridge of Sighs,2,22,4.0,119
3229,IT,356.44970856062406,Italian,Bridge of Sighs,3,14,4.5,68
3230,IT,385.2667078508798,Venetian,Bridge of Sighs,3,16,4.5,62
3231,IT,171.45457912427307,Pizza,Bridge of Sighs,3,5,4.5,44
3232,IT,739.1527865863435,Wine Bars,Bridge of Sighs,2,35,4.5,52
3233,IT,589.4489266732404,Landmarks & Historical Buildings,Bridge of Sighs,n/a,28,4.0,69
3234,IT,187.1252596093473,Venetian,Bridge of Sighs,3,6,4.5,50
3235,IT,619.8934693806174,Pizza,Bridge of Sighs,3,29,4.0,77
3236,IT,493.21800321860724,Italian,Bridge of Sighs,4,23,4.5,36
3237,IT,338.73131687600096,Italian,Bridge of Sighs,3,12,4.5,43
3238,IT,437.40501166686016,Italian,Bridge of Sighs,1,21,4.5,51
3239,IT,750.460148107204,Wine Bars,Bridge of Sighs,2,38,4.5,44
3240,IT,886.1293238332017,Seafood,Bridge of Sighs,2,40,5.0,31
3241,IT,743.1699196391899,Wine Bars,Bridge of Sighs,1,36,5.0,28
3242,IT,337.80840606539965,Bars,Bridge of Sighs,4,11,3.0,166
3243,IT,414.43239517502633,Italian,Bridge of Sighs,2,19,4.0,47
3244,IT,1160.896987864197,Italian,Bridge of Sighs,1,44,4.5,53
3245,IT,415.7436380988027,Italian,Bridge of Sighs,3,20,4.5,44
3246,IT,1187.8416351768024,Italian,Bridge of Sighs,1,45,4.5,66
3247,IT,1613.8200778670205,Trattorie,Bridge of Sighs,2,48,4.5,74
3248,IT,680.4856933088483,Italian,Bridge of Sighs,3,31,4.0,49
3249,IT,992.3148013885783,Italian,Bridge of Sighs,2,41,4.0,52
3250,IT,778.6982984957062,Italian,Bridge of Sighs,2,39,4.5,33
3251,IT,394.0628524422284,"Beer, Wine & Spirits",Bridge of Sighs,3,18,4.0,36
3252,IT,1684.8585484812081,Kosher,Bridge of Sighs,2,49,4.5,59
3253,IT,747.0026499607434,Italian,Bridge of Sighs,1,37,4.5,33
3254,IT,531.4102676461387,Italian,Bridge of Sighs,1,25,4.5,26
3255,IT,578.324684073497,Italian,Bridge of Sighs,3,27,4.5,22
3256,IT,666.8613568672126,Mediterranean,Bridge of Sighs,2,30,3.5,101
3257,IT,1104.0902251209468,Italian,Bridge of Sighs,2,43,4.0,73
3258,IT,355.09671883104687,Burgers,Bridge of Sighs,2,13,4.0,40
3259,IT,691.565584611495,Jazz & Blues,Bridge of Sighs,2,32,4.0,40
3260,IT,1228.5356396038583,Italian,Bridge of Sighs,2,47,4.5,41
3261,IT,1026.7855840962725,Italian,Bridge of Sighs,3,42,4.0,53
3262,IT,231.7598271470082,Bars,Bridge of Sighs,4,8,4.5,16
3263,IT,391.7962332422885,Italian,Bridge of Sighs,2,17,4.0,34
3264,IT,1.4202822204272825,Landmarks & Historical Buildings,Bridge of Sighs,n/a,1,4.5,19
3265,IT,1690.924117758044,Pizza,Bridge of Sighs,2,50,4.5,67
3266,FR,610.1169641680559,Kosher,Pompidue Center,1,19,4.5,1384
3267,FR,870.6023713230593,Churches,Pompidue Center,n/a,34,4.5,766
3268,FR,660.4002624211295,French,Pompidue Center,2,21,4.5,574
3269,FR,162.7968335017315,Fondue,Pompidue Center,2,2,4.5,201
3270,FR,802.0243048173585,Landmarks & Historical Buildings,Pompidue Center,n/a,29,4.5,194
3271,FR,1371.69679248344,Tapas Bars,Pompidue Center,2,43,4.5,503
3272,FR,699.6452032309361,Creperies,Pompidue Center,2,24,4.0,346
3273,FR,523.2879100800349,Creperies,Pompidue Center,1,14,4.5,138
3274,FR,553.9812129851946,French,Pompidue Center,3,17,4.0,267
3275,FR,456.53069447953226,Breakfast & Brunch,Pompidue Center,2,10,4.0,214
3276,FR,856.7047860464454,French,Pompidue Center,4,32,4.5,169
3277,FR,1946.3739513098187,Parks,Pompidue Center,n/a,47,4.5,343
3278,FR,1252.4984199264484,Bistros,Pompidue Center,2,39,4.5,252
3279,FR,448.8036698834174,Burgers,Pompidue Center,2,8,4.5,149
3280,FR,1311.5537801692421,Bistros,Pompidue Center,3,41,4.5,293
3281,FR,734.7834014580696,Cafes,Pompidue Center,2,26,4.0,168
3282,FR,856.7894657341291,Wine Bars,Pompidue Center,2,33,4.5,100
3283,FR,880.0150577221242,Breakfast & Brunch,Pompidue Center,3,35,4.5,226
3284,FR,463.8653621057178,French,Pompidue Center,2,11,4.0,158
3285,FR,632.5894905536608,Kosher,Pompidue Center,2,20,4.5,117
3286,FR,1426.4352706671395,Japanese,Pompidue Center,2,45,4.5,247
3287,FR,757.2416446198331,Creperies,Pompidue Center,1,27,4.5,92
3288,FR,239.80382549017835,Tapas Bars,Pompidue Center,2,3,3.5,334
3289,FR,545.6725340218524,French,Pompidue Center,2,16,4.0,256
3290,FR,1177.276552495281,French,Pompidue Center,2,38,4.0,418
3291,FR,855.9641364699394,Lounges,Pompidue Center,3,31,4.0,292
3292,FR,524.0833884002939,Coffee & Tea,Pompidue Center,2,15,4.5,118
3293,FR,450.7775886187331,Museums,Pompidue Center,3,9,4.0,157
3294,FR,960.9574288989535,Wine Bars,Pompidue Center,2,36,4.5,176
3295,FR,726.9502948829157,Wine Bars,Pompidue Center,3,25,4.5,117
3296,FR,669.7040009071612,Cocktail Bars,Pompidue Center,3,23,4.0,183
3297,FR,266.1098417902033,Bars,Pompidue Center,2,4,4.0,108
3298,FR,1004.3709371355006,Bistros,Pompidue Center,2,37,4.5,196
3299,FR,402.7912184577401,Coffee & Tea,Pompidue Center,2,7,4.0,118
3300,FR,2977.570644945635,Churches,Pompidue Center,n/a,50,4.5,524
3301,FR,515.7373431294847,French,Pompidue Center,3,13,4.5,117
3302,FR,161.31847718419846,Vegetarian,Pompidue Center,3,1,4.0,155
3303,FR,299.7820688210358,Beer Bar,Pompidue Center,2,5,4.5,51
3304,FR,2767.730240163072,French,Pompidue Center,2,49,4.5,323
3305,FR,1271.494202582331,Brasseries,Pompidue Center,3,40,4.5,207
3306,FR,800.7161609359176,Tea Rooms,Pompidue Center,2,28,3.5,294
3307,FR,666.4108623449212,French,Pompidue Center,3,22,4.0,99
3308,FR,1960.9064076459913,Landmarks & Historical Buildings,Pompidue Center,n/a,48,4.5,204
3309,FR,1334.4692200374511,Creperies,Pompidue Center,2,42,4.5,162
3310,FR,1420.8683843754186,French,Pompidue Center,2,44,3.5,846
3311,FR,336.68454026804807,French,Pompidue Center,4,6,4.0,86
3312,FR,1834.7602953931382,French,Pompidue Center,4,46,4.0,336
3313,FR,509.22560519285366,Steakhouses,Pompidue Center,3,12,4.0,184
3314,FR,606.6096725357936,Breakfast & Brunch,Pompidue Center,2,18,4.0,174
3315,FR,851.3501319255207,Burgers,Pompidue Center,2,30,4.0,229
3316,FR,42.768076611509464,Landmarks & Historical Buildings,"Lascaux Caves, France",n/a,1,4.0,17
3317,FR,1403.6072988274836,Restaurants,"Lascaux Caves, France",2,13,4.0,5
3318,FR,1269.1612537542194,Restaurants,"Lascaux Caves, France",n/a,8,4.0,6
3319,FR,1258.2845804442472,Specialty Food,"Lascaux Caves, France",2,5,3.5,5
3320,FR,1203.4708570500716,Restaurants,"Lascaux Caves, France",n/a,3,4.5,2
3321,FR,1258.2845804442472,Local Flavor,"Lascaux Caves, France",n/a,6,4.5,2
3322,FR,1398.7925347098546,Restaurants,"Lascaux Caves, France",2,12,4.0,2
3323,FR,1272.7707314572508,French,"Lascaux Caves, France",3,9,5.0,1
3324,FR,1315.178122146684,French,"Lascaux Caves, France",n/a,11,2.5,3
3325,FR,1297.0455369980893,Hotels,"Lascaux Caves, France",n/a,10,4.0,1
3326,FR,1418.4789375583905,Restaurants,"Lascaux Caves, France",2,14,3.0,2
3327,FR,4800.164638028956,Restaurants,"Lascaux Caves, France",n/a,17,5.0,2
3328,FR,1047.798077392224,Brasseries,"Lascaux Caves, France",n/a,2,2.0,1
3329,FR,1430.1106922078488,Hotels,"Lascaux Caves, France",n/a,15,5.0,1
3330,FR,1258.2845804442472,Restaurants,"Lascaux Caves, France",n/a,4,4.0,1
3331,FR,1258.2845804442472,Restaurants,"Lascaux Caves, France",2,7,5.0,1
3332,FR,1462.668387222936,Restaurants,"Lascaux Caves, France",n/a,16,5.0,1
3333,US,762.1666843682743,Parks,Bryce Canyon National Park,n/a,1,5.0,373
3334,US,4136.797910293003,American (Traditional),Bryce Canyon National Park,2,6,3.5,163
3335,US,3795.5867202349805,Landmarks & Historical Buildings,Bryce Canyon National Park,n/a,4,5.0,11
3336,US,4039.4161275207507,Pizza,Bryce Canyon National Park,1,5,3.5,38
3337,US,4215.656394743901,Parks,Bryce Canyon National Park,n/a,7,4.5,7
3338,US,1441.4156364057224,Landmarks & Historical Buildings,Bryce Canyon National Park,n/a,2,4.5,2
3339,US,2835.5731264170163,Landmarks & Historical Buildings,Bryce Canyon National Park,n/a,3,4.5,2
3340,US,4465.890395240214,Landmarks & Historical Buildings,Bryce Canyon National Park,n/a,9,4.5,2
3341,US,4278.646661082872,Restaurants,Bryce Canyon National Park,n/a,8,3.0,3
3342,JP,736.7515700895686,Soba,Great Buddha,2,12,5.0,13
3343,JP,729.6274209270653,Japanese,Great Buddha,1,11,4.5,9
3344,JP,916.411181069599,Ramen,Great Buddha,1,19,4.5,12
3345,JP,1126.854052689299,Cafes,Great Buddha,2,21,4.0,10
3346,JP,755.9719780635526,Cafes,Great Buddha,1,13,4.5,7
3347,JP,1651.6789719512383,Udon,Great Buddha,n/a,44,4.5,10
3348,JP,1657.4267795657765,Japanese Curry,Great Buddha,1,45,4.0,14
3349,JP,770.848989730768,Cafes,Great Buddha,1,15,5.0,4
3350,JP,282.6304103686001,Desserts,Great Buddha,1,2,4.0,5
3351,JP,407.82453705318517,Cafes,Great Buddha,1,6,4.5,4
3352,JP,1195.4327340242098,American (Traditional),Great Buddha,1,27,4.5,4
3353,JP,426.73908661450844,Japanese Curry,Great Buddha,n/a,8,4.0,5
3354,JP,395.52605609367697,Japanese,Great Buddha,1,5,5.0,2
3355,JP,1019.5294338553322,Burgers,Great Buddha,2,20,5.0,4
3356,JP,348.9269807856391,Cafes,Great Buddha,1,4,5.0,2
3357,JP,887.9700265821616,American (Traditional),Great Buddha,n/a,18,4.0,5
3358,JP,1194.8663821012908,Italian,Great Buddha,2,26,4.5,3
3359,JP,2657.3338810078662,Cafes,Great Buddha,2,50,3.5,17
3360,JP,1366.2423977663857,Yakitori,Great Buddha,2,35,4.5,3
3361,JP,1362.6786982526755,"Beer, Wine & Spirits",Great Buddha,2,34,4.5,4
3362,JP,1158.35255581542,Burgers,Great Buddha,1,24,4.0,5
3363,JP,1403.65887435211,Parks,Great Buddha,n/a,37,4.5,3
3364,JP,756.0039239928345,Japanese Curry,Great Buddha,1,14,5.0,3
3365,JP,515.7402562876466,Ramen,Great Buddha,1,10,4.0,4
3366,JP,1541.9777203134395,Okonomiyaki,Great Buddha,1,41,4.0,6
3367,JP,1529.0417658900978,Chinese,Great Buddha,n/a,39,5.0,3
3368,JP,1152.5644522654716,Cafes,Great Buddha,1,23,3.5,7
3369,JP,411.7070309279529,Canteen,Great Buddha,1,7,4.5,2
3370,JP,1164.147086197818,Donburi,Great Buddha,n/a,25,4.5,4
3371,JP,486.26556469654423,Cafes,Great Buddha,1,9,4.5,2
3372,JP,1400.9447773434347,Burgers,Great Buddha,1,36,4.0,6
3373,JP,841.4781225387069,Italian,Great Buddha,1,17,4.0,3
3374,JP,1262.1860463521698,Cafes,Great Buddha,n/a,31,4.0,4
3375,JP,2578.451850410565,Cafes,Great Buddha,2,49,4.5,5
3376,JP,826.9408102926151,Desserts,Great Buddha,n/a,16,4.5,2
3377,JP,1423.876795942753,Cafes,Great Buddha,1,38,3.5,5
3378,JP,1634.3388576276477,Cafes,Great Buddha,n/a,43,4.5,4
3379,JP,1532.9433154237108,Ice Cream & Frozen Yogurt,Great Buddha,3,40,4.5,3
3380,JP,1736.435373735837,Cafes,Great Buddha,n/a,46,4.5,3
3381,JP,1752.7022937099496,Coffee & Tea,Great Buddha,n/a,47,4.5,3
3382,JP,1148.227079539484,Ramen,Great Buddha,n/a,22,4.5,2
3383,JP,1213.9604003828538,French,Great Buddha,n/a,29,4.5,2
3384,JP,1259.6017738026737,Restaurants,Great Buddha,n/a,30,4.5,2
3385,JP,178.78589414936673,Steakhouses,Great Buddha,n/a,1,5.0,1
3386,JP,309.22876487140627,Udon,Great Buddha,1,3,5.0,1
3387,JP,2020.71544052588,Udon,Great Buddha,n/a,48,4.5,5
3388,JP,1341.823932986685,Ramen,Great Buddha,n/a,33,4.5,2
3389,JP,1285.4411341159241,French,Great Buddha,n/a,32,4.5,2
3390,JP,1583.7989926406024,Vietnamese,Great Buddha,2,42,4.0,4
3391,JP,1198.059785999345,Cafes,Great Buddha,1,28,4.5,2
3392,US,1333.7507088922257,Shanghainese,"Freedom Tower, Ground Zero",2,25,4.0,4989
3393,US,2421.925768026953,Delis,"Freedom Tower, Ground Zero",2,45,4.0,8708
3394,US,2811.054563875485,Ramen,"Freedom Tower, Ground Zero",2,47,4.0,9243
3395,US,34.409439389818694,Landmarks & Historical Buildings,"Freedom Tower, Ground Zero",n/a,1,4.5,400
3396,US,1214.471922421062,Burgers,"Freedom Tower, Ground Zero",1,20,4.5,1316
3397,US,532.2799323151046,American (New),"Freedom Tower, Ground Zero",3,6,4.0,817
3398,US,580.3184971288765,Middle Eastern,"Freedom Tower, Ground Zero",2,9,4.5,583
3399,US,929.3143915891171,Seafood,"Freedom Tower, Ground Zero",2,17,4.5,915
3400,US,1069.2776992859558,Cocktail Bars,"Freedom Tower, Ground Zero",2,19,4.0,1215
3401,US,2126.754242955547,Donuts,"Freedom Tower, Ground Zero",2,42,4.5,2970
3402,US,1597.577559408512,Landmarks & Historical Buildings,"Freedom Tower, Ground Zero",n/a,30,4.5,1167
3403,US,752.5696333612581,Korean,"Freedom Tower, Ground Zero",4,13,4.5,463
3404,US,438.05494037445436,Bakeries,"Freedom Tower, Ground Zero",2,5,4.0,713
3405,US,839.9624672887803,Italian,"Freedom Tower, Ground Zero",3,15,4.0,1416
3406,US,543.4987115623169,Italian,"Freedom Tower, Ground Zero",2,7,4.5,450
3407,US,1786.6084494597692,Pizza,"Freedom Tower, Ground Zero",2,34,4.0,5366
3408,US,306.71933566224874,Burgers,"Freedom Tower, Ground Zero",2,3,4.0,844
3409,US,1222.9923357978466,Shanghainese,"Freedom Tower, Ground Zero",2,22,4.0,1273
3410,US,1221.7051915189975,Whiskey Bars,"Freedom Tower, Ground Zero",2,21,4.5,687
3411,US,973.0841574050048,Pizza,"Freedom Tower, Ground Zero",2,18,4.0,1342
3412,US,1952.7130805050112,Italian,"Freedom Tower, Ground Zero",1,37,4.5,1656
3413,US,1357.4037677226097,Bakeries,"Freedom Tower, Ground Zero",1,26,4.5,551
3414,US,1444.8979869960226,French,"Freedom Tower, Ground Zero",3,28,4.5,1453
3415,US,1980.1393100872594,Cuban,"Freedom Tower, Ground Zero",2,39,4.0,2982
3416,US,1685.7695729807215,French,"Freedom Tower, Ground Zero",3,33,4.0,2614
3417,US,2024.808644472971,Pizza,"Freedom Tower, Ground Zero",2,40,4.5,1591
3418,US,1315.464518076366,Chinese,"Freedom Tower, Ground Zero",1,24,4.0,1346
3419,US,1857.964870268936,Cajun/Creole,"Freedom Tower, Ground Zero",2,36,4.5,1576
3420,US,342.1405784341425,Coffee & Tea,"Freedom Tower, Ground Zero",2,4,4.0,654
3421,US,1970.3464137766778,Breakfast & Brunch,"Freedom Tower, Ground Zero",2,38,4.0,2830
3422,US,2233.965259485971,Middle Eastern,"Freedom Tower, Ground Zero",1,43,4.0,2176
3423,US,1293.717999409583,Lounges,"Freedom Tower, Ground Zero",3,23,4.0,1287
3424,US,737.7434775593046,Sushi Bars,"Freedom Tower, Ground Zero",2,12,4.0,799
3425,US,565.956122401222,Japanese,"Freedom Tower, Ground Zero",3,8,3.5,1497
3426,US,3371.420916545034,Mexican,"Freedom Tower, Ground Zero",1,48,4.5,2111
3427,US,1426.0835006854095,Chinese,"Freedom Tower, Ground Zero",1,27,4.0,1350
3428,US,614.3465738530556,Thai,"Freedom Tower, Ground Zero",3,11,4.0,565
3429,US,3483.7585319076493,Seafood,"Freedom Tower, Ground Zero",2,49,4.0,4217
3430,US,2577.2973301037896,French,"Freedom Tower, Ground Zero",2,46,4.5,1954
3431,US,1666.915504208746,Chinese,"Freedom Tower, Ground Zero",1,32,4.5,929
